Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,46.380001,46.900002,46.209999,46.849998,42.701164,23370800
2018-01-03,45.470001,46.209999,43.650002,45.259998,41.251968,116479000
2018-01-04,43.520000,44.650002,42.689999,44.430000,40.495468,89209100
2018-01-05,44.430000,45.150002,43.900002,44.740002,40.778027,41824000
2018-01-08,44.270000,44.840000,43.959999,44.740002,40.778027,33733800
2018-01-09,44.700001,44.840000,43.490002,43.619999,39.757198,44282300
2018-01-10,43.330002,43.599998,42.439999,42.500000,38.736385,45735000
2018-01-11,42.799999,43.580002,42.450001,43.410000,39.565800,35371500
2018-01-12,43.450001,43.599998,43.009998,43.240002,39.410851,29973600
2018-01-16,43.549999,43.790001,42.889999,43.139999,39.319706,38367200
2018-01-17,43.549999,44.450001,43.509998,44.389999,40.459011,32368600
2018-01-18,44.400002,44.740002,44.169998,44.480000,40.541039,26826500
2018-01-19,44.619999,44.889999,44.250000,44.820000,40.850933,25780200
2018-01-22,44.799999,45.790001,44.790001,45.750000,41.698582,27706800
2018-01-23,45.810001,46.090000,45.630001,46.060001,41.981125,22135100
2018-01-24,45.900002,46.130001,44.959999,45.509998,41.479828,32464200
2018-01-25,45.880001,46.369999,45.169998,45.299999,41.288422,36758700
2018-01-26,48.380001,50.150002,48.119999,50.080002,45.645142,86916100
2018-01-29,49.599998,50.849998,49.369999,49.980000,45.553986,46304000
2018-01-30,49.480000,50.060001,48.740002,48.790001,44.469360,32814600
2018-01-31,49.230000,49.250000,47.560001,48.139999,43.876930,41619900
2018-02-01,47.700001,48.470001,47.450001,47.650002,43.430328,28840400
2018-02-02,47.320000,47.790001,46.099998,46.150002,42.063152,28663000
2018-02-05,46.349998,47.259998,44.500000,44.520000,40.577496,47869000
2018-02-06,44.020000,44.930000,43.029999,44.910000,41.210663,58145400
2018-02-07,44.580002,46.299999,44.340000,45.200001,41.476776,37508400
2018-02-08,45.279999,45.419998,42.740002,42.750000,39.228584,43151300
2018-02-09,43.500000,44.279999,42.040001,43.950001,40.329739,49301100
2018-02-12,44.150002,45.160000,44.090000,44.830002,41.137260,28379500
2018-02-13,44.590000,44.779999,44.259998,44.459999,40.797726,19517600
2018-02-14,44.070000,45.509998,44.040001,45.380001,41.641953,19922000
2018-02-15,45.880001,45.990002,44.950001,45.919998,42.137470,23536800
2018-02-16,45.820000,46.590000,45.509998,45.560001,41.807129,21475200
2018-02-20,45.459999,46.709999,45.389999,46.320000,42.504520,25512000
2018-02-21,46.669998,47.060001,45.919998,45.939999,42.155823,27527500
2018-02-22,46.139999,46.560001,45.619999,45.799999,42.027351,16946400
2018-02-23,46.340000,47.790001,46.310001,47.730000,43.798378,26040900
2018-02-26,48.200001,49.130001,48.099998,49.110001,45.064697,26992300
2018-02-27,49.369999,50.900002,49.310001,49.910000,45.798813,43624100
2018-02-28,50.180000,50.340000,49.279999,49.290001,45.229877,35541200
2018-03-01,49.500000,49.720001,47.470001,47.840000,43.899315,36326600
2018-03-02,47.200001,49.049999,46.959999,48.980000,44.945408,33310600
2018-03-05,48.570000,49.799999,48.040001,49.750000,45.651985,30826500
2018-03-06,50.160000,51.330002,50.150002,50.709999,46.532906,39132300
2018-03-07,50.180000,51.490002,50.099998,51.320000,47.092663,31801900
2018-03-08,51.790001,52.080002,50.470001,50.740002,46.560440,29481200
2018-03-09,51.270000,52.299999,51.000000,52.189999,47.890995,32727900
2018-03-12,51.860001,51.950001,50.500000,51.520000,47.276188,32044400
2018-03-13,52.520000,53.779999,51.389999,51.779999,47.514771,45573900
2018-03-14,52.060001,52.180000,51.310001,51.860001,47.588184,24993500
2018-03-15,52.230000,52.299999,50.880001,50.880001,46.688908,25631200
2018-03-16,51.169998,51.700001,50.990002,51.169998,46.955009,42559800
2018-03-19,50.740002,51.230000,49.930000,50.830002,46.643024,31115200
2018-03-20,50.880001,51.810001,50.849998,51.549999,47.303715,22215000
2018-03-21,51.549999,52.169998,51.169998,51.560001,47.312897,23239500
2018-03-22,50.740002,51.959999,50.599998,50.830002,46.643024,30916000
2018-03-23,50.590000,50.990002,49.360001,49.360001,45.294102,37683900
2018-03-26,50.740002,52.490002,50.320000,52.480000,48.157101,39306200
2018-03-27,53.009998,53.250000,50.779999,51.189999,46.973366,38777000
2018-03-28,50.500000,50.700001,49.009998,49.599998,45.514336,37970900
2018-03-29,49.980000,52.080002,49.869999,52.080002,47.790058,45265800
2018-04-02,51.689999,52.040001,47.290001,48.919998,44.890350,67187800
2018-04-03,49.000000,49.959999,48.410000,49.750000,45.651985,39432400
2018-04-04,48.099998,50.160000,48.009998,49.990002,45.872219,30370000
2018-04-05,50.009998,50.720001,49.970001,50.380001,46.230087,25115400
2018-04-06,49.790001,50.400002,48.500000,48.790001,44.771061,28215200
2018-04-09,49.160000,51.110001,49.160000,49.549999,45.468456,31437000
2018-04-10,51.119999,51.490002,50.340000,51.270000,47.046780,25906400
2018-04-11,50.990002,51.730000,50.820000,51.099998,46.890778,17568400
